Date,RW pH,TW pH,RW Tur,TW Tur,TW FRC,RW Colour,TW Colour,RW TDS,TW TDS,RW Iron,TW Iron,RW  Hardness,TW Hardness,RW S Solids,TW S Solids,RW Aluminium,TW Aluminium,RW Chloride,TW Chloride,RW Manganese,TW Manganese,RW Conductivity  ,TW Conductivity  ,RW Calcium,RW Calcium.1,TW Calcium,TW Calcium.1,RW Magnesium,RW Magnesium.1,TW Magnesium,TW Magnesium.1,RW Alkalinity ,TW Alkalinity ,RW Ammonia as N,TW Ammonia as N,RW Total algal counts,TW Total algal counts,RW Fecal coliform,TW Fecal coliform,RW Total coliform,TW Total coliform
2024-09-23,7.852916666666668,7.6,2.4570833333333337,0.92,0.66,6,2,154,160,0.0694,0.0923,48,56,2.0,0.4,0.016,0.029,18,22,0.0096,0.0074,233.33333333333331,194.0,38,15.2,42,16.8,10,2.4299999999999997,14,3.402,70,60,0.152,0.151,20000000,0,1800,2,1800,2
2024-09-24,7.833333333333335,7.58,2.5512499999999996,0.95,0.76,8,2,155,162,0.0437,0.0951,52,62,2.0,0.4,0.015,0.028,19,22,0.0069,0.0058,234.84848484848484,194.0,42,16.8,50,20.0,10,2.4299999999999997,12,2.916,80,70,0.151,0.136,20000000,0,1800,2,1800,2
2024-09-25,7.833750000000001,7.55,2.6716666666666664,0.95,0.72,7,2,154,162,0.0309,0.078,50,60,1.6,0.4,0.01,0.027,17,21,0.0047,0.0042,233.33333333333331,194.0,42,16.8,50,20.0,8,1.944,10,2.4299999999999997,85,75,0.146,0.139,16000000,0,1800,2,1800,2
2024-09-26,7.803333333333335,7.55,2.445416666666666,0.95,0.77,7,2,158,164,0.021,0.092,52,62,2.0,0.4,0.015,0.027,18,22,0.002,0.003,239.39393939393938,194.0,42,16.8,48,19.2,10,2.4299999999999997,14,3.402,85,75,0.145,0.144,20000000,0,1800,2,1800,2
2024-09-27,7.835833333333333,7.55,2.5691666666666664,0.93,0.71,7,2,163,170,0.064,0.092,50,60,2.4,0.8,0.014,0.026,19,22,0.032,0.033,246.96969696969697,195.0,40,16.0,46,18.4,10,2.4299999999999997,14,3.402,85,75,0.145,0.128,16000000,0,1800,2,1800,2
2024-09-28,7.8279166666666695,7.56,2.540833333333334,0.96,0.73,7,2,170,176,0.062,0.098,54,62,2.0,0.4,0.012,0.026,19,23,0.033,0.03,257.57575757575756,196.0,46,18.4,50,20.0,8,1.944,12,2.916,90,80,0.136,0.125,20000000,0,1800,2,1800,2
2024-09-29,7.8545833333333315,7.54,2.407083333333334,0.95,0.79,8,2,176,183,0.015,0.047,58,64,2.0,0.4,0.014,0.03,20,23,0.03,0.036,266.66666666666663,197.0,48,19.2,56,22.4,8,1.944,12,2.916,90,80,0.139,0.127,20000000,0,1800,2,1800,2
2024-09-30,7.852916666666668,7.54,2.56625,0.94,0.78,7,2,164,170,0.081,0.088,54,60,2.4,0.8,0.015,0.026,20,25,0.038,0.04,248.48484848484847,198.0,46,18.4,48,19.2,8,1.944,12,2.916,90,80,0.134,0.118,20000000,0,1800,2,1800,2
2024-10-01,7.827500000000003,7.55,2.6004166666666664,0.94,0.77,8,2,172,181,0.036,0.111,54,62,2.0,0.8,0.017,0.028,19,22,0.014,0.0145,260.60606060606057,274.24242424242425,46,18.4,52,20.8,8,1.944,10,2.4299999999999997,80,70,0.075,0.067,20000000,0,1800,2,1800,2
2024-10-02,7.8500000000000005,7.55,2.5974999999999997,0.93,0.79,7,2,167,171,0.053,0.105,56,62,2.0,0.4,0.01,0.02,22,25,0.016,0.015,253.03030303030303,259.09090909090907,50,20.0,52,20.8,6,1.458,10,2.4299999999999997,95,85,0.074,0.067,12000000,0,1800,2,1800,2
2024-10-03,7.793749999999999,7.54,3.00375,0.94,0.72,7,2,178,184,0.066,0.135,56,66,2.0,0.4,0.014,0.026,19,23,0.012,0.013,269.6969696969697,278.78787878787875,46,18.4,52,20.8,10,2.4299999999999997,14,3.402,90,80,0.072,0.057,12000000,0,1800,2,1800,2
2024-10-04,7.793333333333334,7.54,2.9666666666666672,0.93,0.78,8,2,184,191,0.065,0.084,74,82,2.8,0.8,0.013,0.026,20,25,0.002,0.006,278.78787878787875,289.3939393939394,60,24.0,64,25.6,14,3.402,18,4.374,90,80,0.104,0.093,12000000,0,1800,2,1800,2
2024-10-05,7.802916666666668,7.54,2.568333333333334,0.94,0.8,8,2,181,192,0.083,0.096,72,80,2.4,0.8,0.013,0.028,19,23,0.011,0.01,274.24242424242425,290.9090909090909,60,24.0,68,27.2,12,2.916,12,2.916,90,80,0.116,0.107,12000000,0,1800,2,1800,2
2024-10-06,7.831666666666668,7.53,2.5875,0.94,0.79,8,2,182,192,0.072,0.118,70,78,2.4,0.4,0.014,0.028,20,25,0.013,0.009,275.75757575757575,290.9090909090909,58,23.2,64,25.6,12,2.916,14,3.402,95,85,0.11,0.105,12000000,0,1800,2,1800,2
2024-10-07,7.805416666666667,7.48,2.7670833333333325,0.94,0.74,8,2,185,192,0.077,0.109,68,76,2.4,0.4,0.013,0.028,22,25,0.012,0.009,280.3030303030303,290.9090909090909,68,27.2,76,30.4,10,2.4299999999999997,10,2.4299999999999997,100,90,0.108,0.091,12000000,0,1800,2,1800,2
2024-10-08,7.828750000000002,7.550416666666668,2.967083333333333,0.9395833333333333,0.7379166666666667,8,2,186,194,0.078,0.135,74,82,2.4,0.8,0.016,0.029,22,26,0.011,0.006,281.8181818181818,293.93939393939394,62,24.8,70,28.0,10,2.4299999999999997,12,2.916,100,90,0.11,0.104,12000000,0,1800,2,1800,2
2024-10-09,7.840833333333335,7.56,2.515833333333333,0.96,0.79,8,2,213,220,0.118,0.154,82,90,2.0,0.4,0.016,0.028,23,26,0.015,0.0063,322.7272727272727,333.3333333333333,66,26.4,70,28.0,16,3.888,20,4.859999999999999,105,95,0.108,0.103,12000000,0,1800,2,1800,2
2024-10-10,7.83608695652174,7.55,2.6429166666666664,0.96,0.76,8,2,192,201,0.114,0.165,84,94,2.0,0.4,0.013,0.023,23,26,0.011,0.011,290.9090909090909,304.5454545454545,66,26.4,72,28.8,18,4.374,22,5.346,105,95,0.104,0.092,12000000,0,1800,2,1800,2
2024-10-11,7.835,7.55,2.3566666666666665,0.95,0.76,8,2,198,206,0.05,0.115,88,98,2.0,0.4,0.016,0.03,21,26,0.012,0.016,300.0,312.1212121212121,68,27.2,76,30.4,20,4.859999999999999,22,5.346,105,95,0.104,0.098,12000000,0,1800,2,1800,2
2024-10-12,7.8325000000000005,7.55,2.409166666666667,0.95,0.7,6,2,223,237,0.06,0.1,88,100,1.6,0.4,0.013,0.026,23,27,0.018,0.02,337.8787878787879,359.09090909090907,68,27.2,74,29.6,20,4.859999999999999,26,6.318,110,100,0.123,0.115,12000000,0,1800,2,1800,2
2024-10-13,7.831250000000002,7.54,2.5524999999999998,0.96,0.79,6,2,284,289,0.053,0.112,116,128,2.4,0.8,0.016,0.028,31,34,0.021,0.014,430.30303030303025,437.8787878787879,80,32.0,88,35.2,36,8.748,40,9.719999999999999,130,120,0.123,0.12,12000000,0,1800,2,1800,2
2024-10-14,7.8329166666666685,7.53,2.5854166666666667,0.94,0.82,8,2,271,278,0.063,0.135,114,124,2.0,0.4,0.015,0.029,29,33,0.015,0.017,410.60606060606057,421.2121212121212,82,32.8,88,35.2,32,7.776,36,8.748,135,125,0.121,0.109,12000000,0,1800,2,1800,2
2024-10-15,7.834583333333335,7.51,2.583333333333333,0.95,0.85,8,2,312,320,0.057,0.096,138,146,2.0,0.4,0.014,0.028,31,34,0.016,0.002,472.7272727272727,484.8484848484848,106,42.4,114,45.6,32,7.776,32,7.776,150,140,0.114,0.102,12000000,0,1800,2,1800,2
2024-10-16,7.808333333333334,7.52,4.110416666666667,0.96,0.78,7,2,312,320,0.05,0.1,140,148,3.2,0.8,0.016,0.028,32,35,0.016,0.004,472.7272727272727,484.8484848484848,102,40.8,108,43.2,38,9.234,40,9.719999999999999,160,150,0.107,0.104,12000000,0,1800,2,1800,2
2024-10-17,7.771666666666667,7.52,3.8716666666666666,0.96,0.77,7,2,306,312,0.03,0.108,142,150,3.2,0.8,0.018,0.028,31,35,0.016,0.017,463.6363636363636,472.7272727272727,104,41.6,108,43.2,38,9.234,42,10.206,160,150,0.109,0.105,12000000,0,1800,2,1800,2
2024-10-18,7.79375,7.52,2.558333333333333,0.93,0.77,7,2,320,329,0.05,0.123,148,156,2.4,0.4,0.012,0.026,33,37,0.019,0.018,484.8484848484848,498.48484848484844,106,42.4,110,44.0,42,10.206,46,11.177999999999999,165,155,0.107,0.104,12000000,0,1800,2,1800,2
2024-10-19,7.788333333333331,7.54,2.549583333333333,0.95,0.8,7,2,352,360,0.059,0.102,152,160,2.0,0.4,0.019,0.025,34,38,0.019,0.016,533.3333333333333,545.4545454545454,112,44.8,116,46.4,40,9.719999999999999,44,10.692,170,160,0.108,0.103,12000000,0,1800,2,1800,2
2024-10-20,7.752916666666667,7.53,2.5579166666666664,0.94,0.8,7,2,346,352,0.084,0.145,162,170,2.0,0.4,0.014,0.028,40,44,0.015,0.018,524.2424242424242,533.3333333333333,116,46.4,120,48.0,46,11.177999999999999,50,12.15,170,160,0.133,0.122,12000000,0,1800,2,1800,2
2024-10-21,7.736666666666667,7.52,3.3612499999999996,0.95,0.8,7,2,334,356,0.108,0.174,148,156,3.2,0.8,0.014,0.029,41,44,0.018,0.015,506.06060606060606,539.3939393939394,110,44.0,114,45.6,38,9.234,42,10.206,170,160,0.132,0.127,12000000,0,1800,2,1800,2
2024-10-22,7.739583333333333,7.51,3.178333333333333,0.93,0.77,8,2,343,356,0.127,0.212,146,156,3.2,0.8,0.014,0.029,40,43,0.016,0.014,519.6969696969696,539.3939393939394,112,44.8,118,47.2,34,8.262,38,9.234,170,160,0.132,0.131,12000000,0,1800,2,1800,2
2024-10-23,7.762083333333333,7.5,2.842916666666666,0.94,0.8,7,2,340,345,0.123,0.214,150,156,2.0,0.4,0.01,0.025,38,40,0.014,0.013,515.1515151515151,522.7272727272727,110,44.0,118,47.2,40,9.719999999999999,38,9.234,170,165,0.132,0.113,12000000,0,1800,2,1800,2
2024-10-24,7.759166666666666,7.54,2.464583333333333,0.97,0.77,7,2,339,350,0.051,0.136,154,162,2.0,0.4,0.014,0.028,37,41,0.019,0.018,513.6363636363636,530.3030303030303,112,44.8,118,47.2,42,10.206,44,10.692,170,160,0.132,0.125,12000000,0,1800,2,1800,2
2024-10-25,7.790416666666666,7.53,2.705,0.94,0.79,7,2,324,331,0.08,0.13,148,156,2.4,0.8,0.016,0.028,38,41,0.015,0.018,490.9090909090909,501.5151515151515,108,43.2,112,44.8,40,9.719999999999999,44,10.692,170,160,0.132,0.123,8000000,0,1800,2,1800,2
2024-10-26,7.804583333333333,7.53,2.355416666666667,0.95,0.79,7,2,360,369,0.071,0.172,160,166,2.0,0.4,0.015,0.028,46,48,0.02,0.022,545.4545454545454,559.090909090909,114,45.6,118,47.2,46,11.177999999999999,48,11.664,185,175,0.133,0.128,12000000,0,1800,2,1800,2
2024-10-27,7.7491666666666665,7.54,2.445,0.96,0.81,8,2,360,372,0.106,0.172,152,160,2.0,0.8,0.015,0.025,40,44,0.02,0.024,545.4545454545454,563.6363636363636,92,36.8,96,38.4,60,14.58,62,15.065999999999999,175,165,0.133,0.1,12000000,0,1800,2,1800,2
2024-10-28,7.767916666666667,7.53,2.50875,0.95,0.8,7,2,301,312,0.1049,0.1825,114,120,2.4,0.8,0.014,0.027,34,37,0.022,0.022,456.06060606060606,472.7272727272727,76,30.4,80,32.0,38,9.234,40,9.719999999999999,145,135,0.113,0.102,12000000,0,1800,2,1800,2
2024-10-29,7.792083333333334,7.48,2.961666666666666,0.95,0.82,7,2,253,262,0.0481,0.1168,90,98,2.4,0.4,0.015,0.028,31,35,0.0097,0.0072,383.3333333333333,396.96969696969694,70,28.0,76,30.4,20,4.859999999999999,22,5.346,115,105,0.106,0.105,12000000,0,1800,2,1800,2
2024-10-30,7.749583333333333,7.55,2.8804166666666666,0.96,0.8,8,2,230,241,0.0302,0.1108,90,98,2.4,0.8,0.016,0.027,30,34,0.0077,0.0048,348.48484848484844,365.1515151515151,72,28.8,76,30.4,18,4.374,22,5.346,120,110,0.106,0.084,12000000,0,1800,2,1800,2
2024-10-31,7.763750000000001,7.53,2.4916666666666667,0.94,0.79,8,2,234,245,0.0556,0.0869,92,100,2.8,0.8,0.013,0.027,31,35,0.0101,0.011,354.5454545454545,371.2121212121212,70,28.0,74,29.6,22,5.346,26,6.318,120,110,0.097,0.081,12000000,0,1800,2,1800,2
2024-11-01,7.795000000000001,7.54,2.413333333333333,0.89,0.77,8,2,240,251,0.074,0.081,92,102,2.4,0.4,0.012,0.026,30,34,0.018,0.021,363.6363636363636,380.3030303030303,68,27.2,74,29.6,24,5.832,28,6.804,115,105,0.105,0.099,12000000,0,1800,2,1800,2
2024-11-02,7.765,7.52,2.2743478260869567,0.93,0.81,8,2,340,352,0.054,0.078,150,158,2.0,0.4,0.014,0.026,36,39,0.02,0.016,515.1515151515151,533.3333333333333,112,44.8,118,47.2,38,9.234,40,9.719999999999999,160,150,0.105,0.092,12000000,0,1800,2,1800,2
2024-11-03,7.744166666666666,7.52,2.53625,0.93,0.81,7,2,287,302,0.07,0.086,140,150,2.0,0.4,0.014,0.026,34,38,0.013,0.014,434.8484848484848,457.57575757575756,108,43.2,112,44.8,32,7.776,38,9.234,150,140,0.095,0.068,12000000,0,1800,2,1800,2
2024-11-04,7.752083333333332,7.5,2.5433333333333334,0.95,0.79,7,2,302,315,0.077,0.079,140,152,2.0,0.4,0.017,0.029,34,39,0.014,0.016,457.57575757575756,477.27272727272725,110,44.0,114,45.6,30,7.29,38,9.234,155,145,0.104,0.085,12000000,0,1800,2,1800,2
2024-11-05,7.904000000000001,7.67,2.62,0.96,0.77,8,3,318,326,0.067,0.079,140,148,2.0,0.8,0.017,0.03,32,36,0.011,0.017,481.8181818181818,493.93939393939394,112,44.8,116,46.4,28,6.804,32,7.776,165,150,0.103,0.088,12000000,0,1800,2,1800,2
2024-11-06,7.817083333333334,7.58,2.3829166666666666,0.95,0.75,7,2,327,334,0.062,0.097,144,152,2.0,0.4,0.013,0.025,35,38,0.017,0.011,495.45454545454544,506.06060606060606,108,43.2,112,44.8,36,8.748,40,9.719999999999999,165,155,0.103,0.097,12000000,0,1800,2,1800,2
2024-11-07,7.7820833333333335,7.55,2.393333333333333,0.95,0.72,8,2,265,275,0.054,0.09,134,142,2.4,0.4,0.017,0.029,34,37,0.011,0.014,401.5151515151515,416.66666666666663,100,40.0,104,41.6,34,8.262,38,9.234,160,150,0.104,0.09,12000000,0,1800,2,1800,2
2024-11-08,7.739583333333332,7.49,2.6725,0.93,0.8,8,2,270,278,0.054,0.087,106,114,2.4,0.4,0.016,0.027,31,35,0.015,0.013,409.09090909090907,421.2121212121212,84,33.6,90,36.0,22,5.346,24,5.832,140,130,0.102,0.091,12000000,0,1800,2,1800,2
2024-11-09,7.656250000000001,7.45,2.2962500000000006,0.95,0.8,8,2,278,285,0.077,0.086,110,120,2.0,0.8,0.017,0.029,33,37,0.013,0.014,421.2121212121212,431.8181818181818,90,36.0,94,37.6,20,4.859999999999999,26,6.318,140,130,0.105,0.091,12000000,0,1800,2,1800,2
2024-11-10,7.638333333333333,7.43,2.4675,0.94,0.81,8,2,261,272,0.081,0.087,112,118,2.4,0.4,0.014,0.026,32,36,0.01,0.011,395.45454545454544,412.1212121212121,88,35.2,90,36.0,24,5.832,28,6.804,145,135,0.104,0.098,12000000,0,1800,2,1800,2
2024-11-11,7.655416666666665,7.39,2.6758333333333333,0.92,0.8,8,2,257,265,0.087,0.1,108,116,2.4,0.4,0.011,0.026,31,35,0.011,0.014,389.3939393939394,401.5151515151515,82,32.8,86,34.4,26,6.318,30,7.29,145,135,0.104,0.087,12000000,0,1800,2,1800,2
2024-11-12,7.6620833333333325,7.36,3.0804166666666677,0.95,0.77,8,2,255,263,0.086,0.11,104,112,2.8,0.8,0.013,0.028,31,35,0.016,0.017,386.3636363636363,398.48484848484844,80,32.0,84,33.6,24,5.832,28,6.804,130,120,0.116,0.112,12000000,0,1800,2,1800,2
2024-11-13,7.715416666666667,7.41,2.8937499999999994,0.94,0.79,8,2,260,265,0.075,0.096,104,110,2.4,0.8,0.016,0.029,31,35,0.015,0.015,393.93939393939394,401.5151515151515,78,31.2,82,32.8,26,6.318,28,6.804,135,125,0.113,0.088,12000000,0,1800,2,1800,2
2024-11-14,7.754999999999999,7.44,2.682499999999999,0.94,0.77,8,2,267,274,0.085,0.091,106,114,2.4,0.8,0.014,0.028,32,35,0.012,0.014,404.5454545454545,415.1515151515151,82,32.8,86,34.4,24,5.832,28,6.804,135,125,0.1,0.095,12000000,0,1800,2,1800,2
2024-11-15,7.763333333333333,7.45,2.622083333333333,0.96,0.76,8,2,294,305,0.097,0.105,132,142,2.4,0.8,0.014,0.026,34,37,0.013,0.011,445.45454545454544,462.1212121212121,108,43.2,114,45.6,24,5.832,28,6.804,145,135,0.111,0.1,12000000,0,1800,2,1800,2
2024-11-16,7.7413043478260875,7.44,2.392916666666667,0.94,0.79,8,2,312,319,0.093,0.116,138,146,2.4,0.8,0.013,0.027,38,40,0.013,0.006,472.7272727272727,483.3333333333333,112,44.8,118,47.2,26,6.318,28,6.804,150,140,0.112,0.101,12000000,0,1800,2,1800,2
2024-11-17,7.750416666666667,7.43,2.549166666666667,0.95,0.76,8,2,385,394,0.094,0.118,156,164,2.4,0.4,0.012,0.028,43,46,0.009,0.007,583.3333333333333,596.969696969697,124,49.6,130,52.0,32,7.776,34,8.262,170,160,0.111,0.095,12000000,0,1800,2,1800,2
2024-11-18,7.752083333333334,7.43,2.6208333333333336,0.93,0.83,8,2,378,385,0.12,0.144,164,172,2.4,0.4,0.011,0.023,41,45,0.011,0.009,572.7272727272727,583.3333333333333,124,49.6,128,51.2,40,9.719999999999999,44,10.692,175,165,0.141,0.119,12000000,0,1800,2,1800,2
2024-11-19,7.76625,7.46,2.4974999999999996,0.93,0.83,8,2,363,376,0.138,0.16,164,172,2.0,0.4,0.013,0.026,38,44,0.011,0.011,550.0,569.6969696969696,110,44.0,116,46.4,54,13.122,56,13.608,180,170,0.132,0.118,12000000,0,1800,2,1800,2
2024-11-20,7.748333333333332,7.45,2.4454166666666666,0.94,0.77,8,2,346,352,0.05,0.085,158,166,2.4,0.4,0.015,0.028,40,43,0.007,0.011,524.2424242424242,533.3333333333333,100,40.0,104,41.6,58,14.094,62,15.065999999999999,180,170,0.137,0.115,12000000,0,1800,2,1800,2
2024-11-21,7.757916666666666,7.5,2.449583333333333,0.95,0.78,8,2,356,360,0.073,0.094,164,170,2.0,0.8,0.011,0.023,42,46,0.006,0.012,539.3939393939394,545.4545454545454,106,42.4,114,45.6,58,14.094,56,13.608,190,180,0.126,0.118,8000000,0,1800,2,1800,2
2024-11-22,7.765833333333333,7.46,2.4804166666666667,0.94,0.8,8,2,285,293,0.031,0.053,120,128,2.4,0.4,0.013,0.024,31,34,0.012,0.01,431.8181818181818,443.93939393939394,80,32.0,86,34.4,40,9.719999999999999,41,9.963,145,135,0.138,0.119,12000000,0,1800,2,1800,2
2024-11-23,7.8187500000000005,7.49,2.3825000000000003,0.95,0.79,8,2,293,307,0.027,0.047,138,144,2.0,0.4,0.015,0.028,38,41,0.0,0.0,443.93939393939394,465.1515151515151,90,36.0,94,37.6,48,11.664,50,12.15,160,150,0.149,0.125,12000000,0,1800,2,1800,2
2024-11-24,7.848750000000002,7.59,2.3862499999999995,0.96,0.8,8,2,296,307,0.033,0.035,140,146,2.0,0.4,0.015,0.025,38,41,0.0,0.0,448.48484848484844,465.1515151515151,100,40.0,104,41.6,40,9.719999999999999,42,10.206,155,145,0.141,0.12,12000000,0,1800,2,1800,2
2024-11-25,7.812916666666667,7.56916666666667,2.427083333333333,0.9375000000000001,0.7529166666666666,8,2,305,312,0.055,0.074,130,136,2.4,0.4,0.016,0.028,40,44,0.0,0.0,462.1212121212121,472.7272727272727,90,36.0,94,37.6,40,9.719999999999999,42,10.206,155,145,0.144,0.12,12000000,0,1800,2,1800,2
2024-11-26,7.881666666666668,7.53,2.4525,0.96,0.78,8,2,290,298,0.053,0.066,124,132,2.4,0.8,0.014,0.029,39,42,0.0,0.0,439.3939393939394,451.5151515151515,82,32.8,88,35.2,42,10.206,44,10.692,150,140,0.128,0.11,12000000,0,1800,2,1800,2
2024-11-27,7.833333333333333,7.56,2.4458333333333333,0.96,0.78,8,2,299,307,0.073,0.079,128,136,2.0,0.4,0.016,0.026,37,39,0.0,0.0,453.030303030303,465.1515151515151,92,36.8,96,38.4,36,8.748,40,9.719999999999999,160,150,0.189,0.177,12000000,0,1800,2,1800,2
2024-11-28,7.830833333333334,7.54,2.4770833333333333,0.95,0.79,8,2,325,331,0.069,0.07,130,140,2.0,0.4,0.016,0.027,37,40,0.0,0.0,492.4242424242424,501.5151515151515,96,38.4,102,40.8,34,8.262,38,9.234,165,155,0.222,0.205,12000000,0,1800,2,1800,2
2024-11-29,7.823333333333334,7.53,2.3924999999999996,0.93,0.79,8,2,330,338,0.07,0.075,152,160,2.0,0.4,0.016,0.028,41,44,0.0,0.0,500.0,512.1212121212121,104,41.6,110,44.0,48,11.664,50,12.15,175,165,0.222,0.243,16000000,0,1800,2,1800,2
2024-11-30,7.776666666666668,7.48,2.4129166666666673,0.94,0.82,8,2,328,337,0.029,0.04,150,156,2.4,0.4,0.018,0.029,38,40,0.0,0.0,496.96969696969694,510.60606060606057,100,40.0,104,41.6,50,12.15,52,12.636,170,160,0.224,0.202,12000000,0,1800,2,1800,2
2024-12-01,7.787500000000001,7.47,2.4966666666666666,0.94,0.8,8,2,391,400,0.01,0.072,162,172,2.4,0.4,0.017,0.025,47,51,0.039,0.034,592.4242424242424,606.060606060606,118,47.2,122,48.8,44,10.692,50,12.15,200,190,0.068,0.055,16000000,0,1800,2,1800,2
2024-12-02,7.810000000000002,7.46,2.5478260869565217,0.92,0.76,8,2,398,404,0.028,0.049,166,174,2.4,0.4,0.015,0.025,47,51,0.038,0.039,603.030303030303,612.1212121212121,120,48.0,124,49.6,46,11.177999999999999,50,12.15,205,195,0.065,0.064,12000000,0,1800,2,1800,2
2024-12-03,7.75125,7.44,2.5849999999999995,0.93,0.8,8,2,392,401,0.021,0.074,180,188,2.8,0.4,0.019,0.027,42,46,0.04,0.043,593.9393939393939,607.5757575757575,120,48.0,124,49.6,60,14.58,64,15.552,205,195,0.077,0.071,16000000,0,1800,2,1800,2
2024-12-04,7.684166666666666,7.44,2.486666666666667,0.93,0.78,8,2,380,387,0.037,0.079,178,186,2.0,0.4,0.014,0.025,41,45,0.045,0.047,575.7575757575758,586.3636363636364,120,48.0,124,49.6,58,14.094,62,15.065999999999999,200,190,0.077,0.075,16000000,0,1800,2,1800,2
2024-12-05,7.668749999999999,7.46,3.0520833333333335,0.95,0.81,8,2,466,475,0.026,0.083,202,212,2.4,0.4,0.017,0.027,65,70,0.018,0.021,706.060606060606,719.6969696969696,130,52.0,136,54.4,72,17.496,76,18.468,230,220,0.109,0.093,16000000,0,1800,2,1800,2
2024-12-06,7.71875,7.52,4.041666666666666,0.96,0.79,8,2,492,502,0.037,0.051,208,216,3.6,0.8,0.017,0.03,71,74,0.02,0.011,745.4545454545454,760.6060606060606,120,48.0,126,50.4,88,21.384,90,21.87,230,220,0.105,0.104,16000000,0,1800,2,1800,2
2024-12-07,7.738333333333333,7.51,4.849565217391304,0.97,0.8,8,2,461,479,0.044,0.102,192,202,4.0,1.2,0.017,0.032,67,71,0.013,0.096,698.4848484848485,725.7575757575758,112,44.8,116,46.4,80,19.439999999999998,86,20.898,220,210,0.105,0.104,16000000,0,1800,2,1800,2
2024-12-08,7.774166666666667,7.46,4.639166666666667,0.97,0.84,10,2,420,428,0.086,0.109,180,188,4.4,1.2,0.016,0.029,61,63,0.008,0.004,636.3636363636364,648.4848484848485,106,42.4,110,44.0,74,17.982,78,18.954,200,190,0.102,0.086,16000000,0,1800,2,1800,2
2024-12-09,7.813750000000002,7.45,3.4637499999999997,0.95,0.81,10,2,386,396,0.06,0.01,150,158,3.6,0.8,0.017,0.029,58,62,0.0,0.0,584.8484848484849,600.0,92,36.8,96,38.4,58,14.094,62,15.065999999999999,180,170,0.142,0.085,12000000,0,1800,2,1800,2
2024-12-10,7.828333333333333,7.46,3.16375,0.95,0.81,10,2,370,382,0.083,0.141,152,160,2.8,0.8,0.013,0.029,49,53,0.022,0.019,560.6060606060606,578.7878787878788,96,38.4,100,40.0,56,13.608,60,14.58,175,165,0.14,0.135,16000000,0,1800,2,1800,2
2024-12-11,7.822916666666667,7.45,2.660833333333334,0.95,0.77,8,2,342,356,0.118,0.148,144,152,2.4,0.8,0.016,0.028,43,47,0.018,0.022,518.1818181818181,539.3939393939394,94,37.6,98,39.2,50,12.15,54,13.122,180,170,0.141,0.111,12000000,0,1800,2,1800,2
2024-12-12,7.8204166666666675,7.46,2.5849999999999995,0.96,0.76,8,2,340,348,0.139,0.162,146,154,2.4,0.8,0.014,0.027,43,47,0.022,0.023,515.1515151515151,527.2727272727273,96,38.4,100,40.0,50,12.15,54,13.122,180,170,0.138,0.106,12000000,0,1800,2,1800,2
2024-12-13,7.779583333333334,7.45,4.79125,0.96,0.8,10,2,350,360,0.069,0.095,150,156,6.4,1.2,0.016,0.033,48,53,0.023,0.037,530.3030303030303,545.4545454545454,94,37.6,98,39.2,56,13.608,58,14.094,180,170,0.139,0.111,12000000,0,1800,2,1800,2
2024-12-14,7.760833333333333,7.52,3.6787500000000004,0.94,0.8,15,3,450,458,0.074,0.079,230,238,2.0,0.8,0.015,0.029,52,56,0.023,0.028,681.8181818181818,693.9393939393939,138,55.2,144,57.6,92,22.355999999999998,94,22.842,230,220,0.136,0.095,16000000,0,1800,2,1800,2
2024-12-15,7.853333333333333,7.56,3.3654166666666665,0.95,0.8,10,2,402,413,0.097,0.123,196,206,2.4,0.8,0.016,0.028,50,54,0.025,0.026,609.090909090909,625.7575757575758,122,48.8,126,50.4,74,17.982,80,19.439999999999998,205,190,0.088,0.084,12000000,0,1800,2,1800,2
2024-12-16,7.805,7.57,7.3758333333333335,0.96,0.79,15,3,369,379,0.102,0.123,164,172,2.8,0.4,0.018,0.035,55,59,0.025,0.027,559.090909090909,574.2424242424242,112,44.8,116,46.4,52,12.636,56,13.608,180,165,0.157,0.148,16000000,0,1800,2,1800,2
2024-12-17,7.811666666666667,7.55,4.411666666666666,0.96,0.82,8,2,344,358,0.1065,0.141,162,170,2.8,0.8,0.017,0.031,49,53,0.026,0.024,521.2121212121211,542.4242424242424,112,44.8,116,46.4,50,12.15,54,13.122,175,165,0.145,0.126,16000000,0,1800,2,1800,2
2024-12-18,7.889583333333333,7.54,3.707916666666666,0.95,0.82,10,2,342,352,0.148,0.181,162,170,3.2,0.8,0.019,0.031,50,54,0.02,0.02,518.1818181818181,533.3333333333333,110,44.0,114,45.6,52,12.636,56,13.608,175,165,0.121,0.111,12000000,0,1800,2,1800,2
2024-12-19,7.880000000000002,7.54,6.153333333333332,0.95,0.79,10,2,371,379,0.139,0.183,168,176,3.2,0.8,0.015,0.029,54,58,0.021,0.018,562.1212121212121,574.2424242424242,114,45.6,118,47.2,54,13.122,58,14.094,185,175,0.126,0.116,16000000,0,1800,2,1800,2
2024-12-20,7.8254166666666665,7.5,3.3825,0.95,0.78,8,2,354,361,0.164,0.225,160,170,2.8,0.8,0.018,0.032,51,54,0.015,0.016,536.3636363636364,546.969696969697,108,43.2,112,44.8,52,12.636,58,14.094,180,170,0.143,0.122,16000000,0,1800,2,1800,2
